,address,zip,units,cost,year,city,state,DIST01,DIST02,DIST03,DIST04,DIST05,DIST06,DIST07,DIST08,DIST09,DIST10,DIST11,DIST12,DIST13,DIST14,DIST15,DIST16,DIST17,DIST18,DIST19,big_address,Address,LAT,LON
1501,6812 CONGRESS AVE,787450000,17,267647.058824,1989,Austin,TX,G35,N21,L51,P04,C10,J03,S01,T46,,,Q00,A01,Q05,,,B05,ALL,ACC,CA2,"6812 CONGRESS AVE, Austin, TX, 787450000","6812 CONGRESS AVE, Austin, TX, 787450000",30.19169,-97.77937
1502,8505 SHOAL CREEK BLVD,787570000,17,149792.729412,1972,Austin,TX,G10,N14,L49,P02,C10,J05,S01,T44,,,,A01,,,,B10,ALL,ACC,CA7,"8505 SHOAL CREEK BLVD, Austin, TX, 787570000","8505 SHOAL CREEK BLVD, Austin, TX, 787570000",30.37004,-97.73771
1503,8540 LAMAR BLVD,787530000,17,,,Austin,TX,G35,N14,L46,P02,C10,J05,S01,T43,,,,A01,,,,B10,ALL,ACC,CA4,"8540 LAMAR BLVD, Austin, TX, 787530000","8540 LAMAR BLVD, Austin, TX, 787530000",30.353651,-97.705246
1504,8546 ADIRONDACK TRL,787590000,17,45591.2352941,2017,Austin,TX,G10,N14,L48,P02,C10,J02,S01,T44,,,,A01,,,,B10,ALL,ACC,CA10,"8546 ADIRONDACK TRL, Austin, TX, 787590000","8546 ADIRONDACK TRL, Austin, TX, 787590000",30.384089,-97.76363
1505,9001 NORTHGATE BLVD,787580000,17,1919411.76471,1973,Austin,TX,G10,N14,L49,P02,C10,J02,S01,T43,,,,A01,,,,B10,ALL,ACC,CA4,"9001 NORTHGATE BLVD, Austin, TX, 787580000","9001 NORTHGATE BLVD, Austin, TX, 787580000",30.36895,-97.717514
1506,904 WEST AVE,787010000,17,49572.2352941,2010,Austin,TX,G21,N14,L49,P03,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"904 WEST AVE, Austin, TX, 787010000","904 WEST AVE, Austin, TX, 787010000",30.273157,-97.74951
1507,908 NUECES ST,787010000,17,31780.5294118,2017,Austin,TX,G21,N14,L49,P03,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"908 NUECES ST, Austin, TX, 787010000","908 NUECES ST, Austin, TX, 787010000",30.272587,-97.747345
1508,9133 NORTHGATE BLVD,787580000,17,,,Austin,TX,G10,N14,L49,P02,C10,J02,S01,T43,,,,A01,,,,B10,ALL,ACC,CA4,"9133 NORTHGATE BLVD, Austin, TX, 787580000","9133 NORTHGATE BLVD, Austin, TX, 787580000",30.37074,-97.71638
1509,9311 FM 620 RD,787260000,17,376079.0,,Austin,TX,G10,N14,L48,P03,C10,J02,S10,,,,,A01,,,,B10,ALL,ACC,CA6,"9311 FM 620 RD, Austin, TX, 787260000","9311 FM 620 RD, Austin, TX, 787260000",30.4336030871,-97.8409937975
1510,9901 BRODIE LN,787480000,17,,,Austin,TX,G21,N14,L48,P03,C10,J03,S01,T47,,,Q00,A01,Q04,,,B05,ALL,ACC,CA5,"9901 BRODIE LN, Austin, TX, 787480000","9901 BRODIE LN, Austin, TX, 787480000",30.184795,-97.84893
1511,1100 32ND ST,787220000,16,107959.5,1962,Austin,TX,G25,N14,L46,P01,C10,J01,S01,T41,,,,A01,,,,B05,ALL,ACC,CA9,"1100 32ND ST, Austin, TX, 787220000","1100 32ND ST, Austin, TX, 787220000",30.28954,-97.72263
1512,1101 CLAYTON LN,787230000,16,186147.3125,1967,Austin,TX,G10,N14,L46,P01,C10,J05,S01,T41,,,,A01,,,,B05,ALL,ACC,CA4,"1101 CLAYTON LN, Austin, TX, 787230000","1101 CLAYTON LN, Austin, TX, 787230000",30.318401,-97.702
1513,11558 SPICEWOOD PKWY,787500000,16,297109.0,2000,Austin,TX,G10,N14,L47,P03,C10,J02,S14,,,,,A01,,,,B10,ALL,ACC,CA6,"11558 SPICEWOOD PKWY, Austin, TX, 787500000","11558 SPICEWOOD PKWY, Austin, TX, 787500000",30.443651,-97.80634
1514,1205 KINNEY AVE,787040000,16,56508.1875,2004,Austin,TX,G21,N14,L49,P03,C10,J03,S01,T46,,,Q00,A01,Q05,,,B05,ALL,ACC,CA5,"1205 KINNEY AVE, Austin, TX, 787040000","1205 KINNEY AVE, Austin, TX, 787040000",30.255966,-97.76589
1515,1300 NEWNING AVE,787040000,16,292500.0,1963,Austin,TX,G21,N14,L51,P04,C10,J04,S01,T46,,,,A01,,,,B05,ALL,ACC,CA9,"1300 NEWNING AVE, Austin, TX, 787040000","1300 NEWNING AVE, Austin, TX, 787040000",30.25036,-97.743614
1516,1304 MC KIE DR,787520000,16,,,Austin,TX,G10,N14,L46,P01,C10,J01,S01,T41,,,,A01,,,,B10,ALL,ACC,CA4,"1304 MC KIE DR, Austin, TX, 787520000","1304 MC KIE DR, Austin, TX, 787520000",30.330215,-97.69153
1517,139 ST ELMO RD,787450000,16,,,Austin,TX,G35,N21,L51,P04,C10,J03,S01,T46,,,Q00,A01,Q05,,,B05,ALL,ACC,CA3,"139 ST ELMO RD, Austin, TX, 787450000","139 ST ELMO RD, Austin, TX, 787450000",30.215492,-97.75866
1518,1400 RIO GRANDE ST,787010000,16,203125.0,1965,Austin,TX,G21,N14,L49,P03,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"1400 RIO GRANDE ST, Austin, TX, 787010000","1400 RIO GRANDE ST, Austin, TX, 787010000",30.2781403961,-97.7464895059
1519,1410 NORTH LOOP BLVD,787560000,16,193231.35,1972,Austin,TX,G10,N14,L49,P02,C10,J05,S01,T44,,,,A01,,,,B05,ALL,ACC,CA7,"1410 NORTH LOOP BLVD, Austin, TX, 787560000","1410 NORTH LOOP BLVD, Austin, TX, 787560000",30.324263,-97.73606
1520,1514 PARKER LN,787410000,16,,,Austin,TX,G21,N21,L51,P04,C10,J04,S01,T42,,,,A01,,,,B05,ALL,ACC,CA9,"1514 PARKER LN, Austin, TX, 787410000","1514 PARKER LN, Austin, TX, 787410000",30.240963,-97.73123
1521,1801 WESTLAKE DR,787460000,16,197193.75,1962,Austin,TX,G25,N14,L48,P03,C07,J03,S04,,,E09,Q06,,Q09,,L01,B05,ALL,,,"1801 WESTLAKE DR, Austin, TX, 787460000","1801 WESTLAKE DR, Austin, TX, 787460000",30.3023481962,-97.795029863
1522,1804 LAVACA ST,787010000,16,53340.7875,1959,Austin,TX,G21,N14,L49,P03,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"1804 LAVACA ST, Austin, TX, 787010000","1804 LAVACA ST, Austin, TX, 787010000",30.280457,-97.74083
1523,1931 38TH HALF ST,787230000,16,30233.9375,2016,Austin,TX,G25,N14,L46,P01,C10,J01,S01,T41,,,,A01,,,,B05,ALL,ACC,CA1,"1931 38TH HALF ST, Austin, TX, 787230000","1931 38TH HALF ST, Austin, TX, 787230000",30.2891536003,-97.7049513121
1524,2008 SAN ANTONIO ST,787050000,16,241312.5,1982,Austin,TX,G21,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"2008 SAN ANTONIO ST, Austin, TX, 787050000","2008 SAN ANTONIO ST, Austin, TX, 787050000",30.2833454038,-97.7430931115
1525,2110 RIO GRANDE ST,787050000,16,,,Austin,TX,G21,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"2110 RIO GRANDE ST, Austin, TX, 787050000","2110 RIO GRANDE ST, Austin, TX, 787050000",30.2841642048,-97.7450537241
1526,2204 SAN GABRIEL ST,787050000,16,247812.5,1993,Austin,TX,G21,N14,L49,P03,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"2204 SAN GABRIEL ST, Austin, TX, 787050000","2204 SAN GABRIEL ST, Austin, TX, 787050000",30.28585,-97.74807
1527,2222 RIO GRANDE ST,787050000,16,8888750.0,2007,Austin,TX,G21,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"2222 RIO GRANDE ST, Austin, TX, 787050000","2222 RIO GRANDE ST, Austin, TX, 787050000",30.28682832,-97.7447945676
1528,2300 HANCOCK DR,787560000,16,210831.0,1967,Austin,TX,G10,N14,L49,P02,C10,J05,S01,T44,,,,A01,,,,B05,ALL,ACC,CA7,"2300 HANCOCK DR, Austin, TX, 787560000","2300 HANCOCK DR, Austin, TX, 787560000",30.324148,-97.7426
1529,2408 ENFIELD RD,787030000,16,238758.0,1983,Austin,TX,G25,N14,L48,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA10,"2408 ENFIELD RD, Austin, TX, 787030000","2408 ENFIELD RD, Austin, TX, 787030000",30.28869,-97.76886
1530,2508 12TH ST,787030000,16,300203.0,1982,Austin,TX,G25,N14,L48,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA10,"2508 12TH ST, Austin, TX, 787030000","2508 12TH ST, Austin, TX, 787030000",30.286644,-97.77214
1531,2612 12TH ST,787030000,16,37480.625,2013,Austin,TX,G25,N14,L48,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA10,"2612 12TH ST, Austin, TX, 787030000","2612 12TH ST, Austin, TX, 787030000",30.287498,-97.77325
1532,2704 SALADO ST,787050000,16,272650.625,1984,Austin,TX,G21,N14,L49,P03,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"2704 SALADO ST, Austin, TX, 787050000","2704 SALADO ST, Austin, TX, 787050000",30.292168,-97.74527
1533,2704 SAN PEDRO ST,787050000,16,25386.075,1963,Austin,TX,G21,N14,L49,P03,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"2704 SAN PEDRO ST, Austin, TX, 787050000","2704 SAN PEDRO ST, Austin, TX, 787050000",30.292616,-97.74584
1534,2807 DEL CURTO RD,787040000,16,40862.625,2015,Austin,TX,G21,N14,L49,P04,C10,J03,S01,T46,,,Q00,A01,Q05,,,B05,ALL,ACC,CA5,"2807 DEL CURTO RD, Austin, TX, 787040000","2807 DEL CURTO RD, Austin, TX, 787040000",30.241987,-97.778145
1535,2931 12TH ST,787020000,16,200138.0,2008,Austin,TX,G25,N14,L46,P01,C10,J01,S01,T41,,,,A01,,,,B05,ALL,ACC,CA1,"2931 12TH ST, Austin, TX, 787020000","2931 12TH ST, Austin, TX, 787020000",30.276083,-97.7053
1536,3005 LAMAR BLVD,787040000,16,,,Austin,TX,G21,N14,L49,P04,C10,J03,S01,T46,,,Q00,A01,Q05,,,B05,ALL,ACC,CA5,"3005 LAMAR BLVD, Austin, TX, 787040000","3005 LAMAR BLVD, Austin, TX, 787040000",30.24335,-97.78276
1537,301 39TH ST,787510000,16,140080.9375,1974,Austin,TX,G25,N14,L49,P02,C10,J05,S01,T43,,,,A01,,,,B05,ALL,ACC,CA9,"301 39TH ST, Austin, TX, 787510000","301 39TH ST, Austin, TX, 787510000",30.3028494746,-97.734904359
1538,307 CUERNAVACA DR,787330000,16,334292.0,1985,Austin,TX,G25,N14,L47,P03,CEJ,J03,S04,,,E10,Q06,,Q10,,L01,B05,ALL,,,"307 CUERNAVACA DR, Austin, TX, 787330000","307 CUERNAVACA DR, Austin, TX, 787330000",30.3286151632,-97.8713447279
1539,3215 EXPOSITION BLVD,787030000,16,1359312.5,2017,Austin,TX,G25,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA10,"3215 EXPOSITION BLVD, Austin, TX, 787030000","3215 EXPOSITION BLVD, Austin, TX, 787030000",30.303812,-97.764465
1540,3304 RED RIVER ST,787050000,16,108137.0625,1959,Austin,TX,G25,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"3304 RED RIVER ST, Austin, TX, 787050000","3304 RED RIVER ST, Austin, TX, 787050000",30.2923626267,-97.7262149155
1541,3616 FAR WEST BLVD,787310000,16,240664.0,,Austin,TX,G10,N14,L48,P02,C10,J02,S01,T44,,,,A01,,,,B10,ALL,ACC,CA10,"3616 FAR WEST BLVD, Austin, TX, 787310000","3616 FAR WEST BLVD, Austin, TX, 787310000",30.3547173506,-97.7556901708
1542,3914 AVENUE D,787510000,16,,,Austin,TX,G25,N14,L49,P02,C10,J05,S01,T43,,,,A01,,,,B05,ALL,ACC,CA9,"3914 AVENUE D, Austin, TX, 787510000","3914 AVENUE D, Austin, TX, 787510000",30.302555,-97.7335
1543,3935 SHOAL CREEK BLVD,787560000,16,134244.875,1968,Austin,TX,G10,N14,L49,P02,C10,J05,S01,T44,,,,A01,,,,B05,ALL,ACC,CA10,"3935 SHOAL CREEK BLVD, Austin, TX, 787560000","3935 SHOAL CREEK BLVD, Austin, TX, 787560000",30.310566,-97.74852
1544,4000 AVENUE A,787510000,16,234000.0,1971,Austin,TX,G25,N14,L49,P02,C10,J05,S01,T43,,,,A01,,,,B05,ALL,ACC,CA9,"4000 AVENUE A, Austin, TX, 787510000","4000 AVENUE A, Austin, TX, 787510000",30.304918,-97.735596
1545,4111 SPICEWOOD SPRINGS RD,787590000,16,58175.6875,2015,Austin,TX,G10,N14,L48,P02,C10,J02,S01,T44,,,,A01,,,,B10,ALL,ACC,CA10,"4111 SPICEWOOD SPRINGS RD, Austin, TX, 787590000","4111 SPICEWOOD SPRINGS RD, Austin, TX, 787590000",30.368309,-97.7545
1546,4200 AVENUE A,787510000,16,211250.0,1969,Austin,TX,G25,N14,L49,P02,C10,J05,S01,T43,,,,A01,,,,B05,ALL,ACC,CA9,"4200 AVENUE A, Austin, TX, 787510000","4200 AVENUE A, Austin, TX, 787510000",30.307186,-97.73412
1547,439 WOODWARD ST,787040000,16,204603.75,1972,Austin,TX,G35,N14,L51,P04,C10,J04,S01,T42,,,,A01,,,,B05,ALL,ACC,CA3,"439 WOODWARD ST, Austin, TX, 787040000","439 WOODWARD ST, Austin, TX, 787040000",30.227476,-97.75564
1548,4400 AVENUE A,787510000,16,227500.0,1972,Austin,TX,G25,N14,L49,P02,C10,J05,S01,T43,,,,A01,,,,B05,ALL,ACC,CA9,"4400 AVENUE A, Austin, TX, 787510000","4400 AVENUE A, Austin, TX, 787510000",30.309387,-97.73269
1549,4504 SPEEDWAY,787510000,16,96583.1875,1972,Austin,TX,G10,N14,L49,P02,C10,J05,S01,T43,,,,A01,,,,B05,ALL,ACC,CA9,"4504 SPEEDWAY, Austin, TX, 787510000","4504 SPEEDWAY, Austin, TX, 787510000",30.308937,-97.72821
1550,4558 AVENUE A,787510000,16,,,Austin,TX,G10,N14,L49,P02,C10,J05,S01,T43,,,,A01,,,,B05,ALL,ACC,CA9,"4558 AVENUE A, Austin, TX, 787510000","4558 AVENUE A, Austin, TX, 787510000",30.31156,-97.73133
1551,4922 NUCKOLS CROSSING RD,787440000,16,149079.04375,1982,Austin,TX,G35,N21,L51,P04,C10,J04,S01,T42,,,,A01,,,,B05,ALL,ACC,CA2,"4922 NUCKOLS CROSSING RD, Austin, TX, 787440000","4922 NUCKOLS CROSSING RD, Austin, TX, 787440000",30.195719,-97.737305
1552,515 KREBS LN,787040000,16,120250.0,1974,Austin,TX,G35,N14,L51,P04,C10,J04,S01,T42,,,,A01,,,,B05,ALL,ACC,CA3,"515 KREBS LN, Austin, TX, 787040000","515 KREBS LN, Austin, TX, 787040000",30.227322,-97.76732
1553,5319 WILLIAM HOLLAND AVE,787560000,16,,,Austin,TX,G10,N14,L49,P02,C10,J05,S01,T44,,,,A01,,,,B05,ALL,ACC,CA7,"5319 WILLIAM HOLLAND AVE, Austin, TX, 787560000","5319 WILLIAM HOLLAND AVE, Austin, TX, 787560000",30.2511015,-97.7757435
1554,5512 OAKWOOD CV,787310000,16,28956.375,1985,Austin,TX,G10,N14,L48,P02,C10,J05,S01,T44,,,,A01,,,,B10,ALL,ACC,CA10,"5512 OAKWOOD CV, Austin, TX, 787310000","5512 OAKWOOD CV, Austin, TX, 787310000",30.33896,-97.76682
1555,5515 WOODROW AVE,787560000,16,141180.0,1968,Austin,TX,G10,N14,L49,P02,C10,J05,S01,T44,,,,A01,,,,B05,ALL,ACC,CA7,"5515 WOODROW AVE, Austin, TX, 787560000","5515 WOODROW AVE, Austin, TX, 787560000",30.326725,-97.73422
1556,6707 BERKMAN DR,787230000,16,172981.25,1972,Austin,TX,G10,N14,L46,P01,C10,J01,S01,T41,,,,A01,,,,B05,ALL,ACC,CA1,"6707 BERKMAN DR, Austin, TX, 787230000","6707 BERKMAN DR, Austin, TX, 787230000",30.3194,-97.68929
1557,704 21ST ST,787050000,16,282761.0,1984,Austin,TX,G21,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"704 21ST ST, Austin, TX, 787050000","704 21ST ST, Austin, TX, 787050000",30.284056,-97.74524
1558,7100 US 290 HWY,787230000,16,,,Austin,TX,G10,N14,L46,P01,C10,J01,S01,T41,,,,A01,,,,B10,ALL,ACC,CA1,"7100 US 290 HWY, Austin, TX, 787230000","7100 US 290 HWY, Austin, TX, 787230000",30.2328640636,-97.8760140652
1559,7205 WALDON DR,787500000,16,302393.0,1983,Austin,TX,G10,N14,L48,P03,C10,J02,S01,T44,,,,A01,,,,B10,ALL,ACC,CA10,"7205 WALDON DR, Austin, TX, 787500000","7205 WALDON DR, Austin, TX, 787500000",30.372368,-97.78714
1560,7216 NORTHEAST DR,787230000,16,,,Austin,TX,G10,N14,L46,P01,C10,J01,S01,T41,,,,A01,,,,B05,ALL,ACC,CA1,"7216 NORTHEAST DR, Austin, TX, 787230000","7216 NORTHEAST DR, Austin, TX, 787230000",30.3220976864,-97.679615531
1561,7586 CHEVY CHASE DR,787520000,16,,,Austin,TX,G10,N14,L46,P01,C10,J01,S01,T43,,,,A01,,,,B10,ALL,ACC,CA4,"7586 CHEVY CHASE DR, Austin, TX, 787520000","7586 CHEVY CHASE DR, Austin, TX, 787520000",30.339882,-97.704636
1562,807 14TH ST,787020000,16,260441.0,2006,Austin,TX,G25,N14,L46,P01,C10,J01,S01,T41,,,,A01,,,,B05,ALL,ACC,CA1,"807 14TH ST, Austin, TX, 787020000","807 14TH ST, Austin, TX, 787020000",30.274208,-97.73102
1563,808 29TH ST,787050000,16,303683.0,1984,Austin,TX,G25,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"808 29TH ST, Austin, TX, 787050000","808 29TH ST, Austin, TX, 787050000",30.29693,-97.745964
1564,8127 MESA DR,787590000,16,,,Austin,TX,G10,N14,L48,P02,C10,J02,S01,T44,,,,A01,,,,B10,ALL,ACC,CA10,"8127 MESA DR, Austin, TX, 787590000","8127 MESA DR, Austin, TX, 787590000",30.372122,-97.75694
1565,8501 CAMERON RD,787540000,16,273236.1875,1970,Austin,TX,G35,N14,L46,P01,C10,J01,S11,,,,,A01,,,,B10,ALL,ACC,CA1,"8501 CAMERON RD, Austin, TX, 787540000","8501 CAMERON RD, Austin, TX, 787540000",30.340525,-97.68111
1566,8525 SHOAL CREEK BLVD,787570000,16,142732.60625,1972,Austin,TX,G10,N14,L49,P02,C10,J05,S01,T44,,,,A01,,,,B10,ALL,ACC,CA7,"8525 SHOAL CREEK BLVD, Austin, TX, 787570000","8525 SHOAL CREEK BLVD, Austin, TX, 787570000",30.370317,-97.737686
1567,908 POPLAR ST,787050000,16,252998.0,1982,Austin,TX,G21,N14,L49,P03,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"908 POPLAR ST, Austin, TX, 787050000","908 POPLAR ST, Austin, TX, 787050000",30.291393,-97.74621
1568,924 51ST ST,787510000,16,248712.75,1973,Austin,TX,G25,N14,L49,P02,C10,J05,S01,T43,,,,A01,,,,B05,ALL,ACC,CA9,"924 51ST ST, Austin, TX, 787510000","924 51ST ST, Austin, TX, 787510000",30.311153,-97.71327
1569,926 DEAN KEETON ST,787050000,16,118169.5,1962,Austin,TX,G25,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"926 DEAN KEETON ST, Austin, TX, 787050000","926 DEAN KEETON ST, Austin, TX, 787050000",30.287973,-97.72834
1570,1003 26TH ST,787050000,15,224109.0,1984,Austin,TX,G21,N14,L49,P03,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"1003 26TH ST, Austin, TX, 787050000","1003 26TH ST, Austin, TX, 787050000",30.290878,-97.747696
1571,101 33RD ST,787050000,15,69467.6,1940,Austin,TX,G25,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"101 33RD ST, Austin, TX, 787050000","101 33RD ST, Austin, TX, 787050000",30.2971625112,-97.7353453807
1572,1111 12TH ST,787030000,15,71316.5333333,1981,Austin,TX,G21,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"1111 12TH ST, Austin, TX, 787030000","1111 12TH ST, Austin, TX, 787030000",30.277569,-97.75345
1573,1111 6TH ST,787030000,15,38000.8666667,,Austin,TX,G21,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"1111 6TH ST, Austin, TX, 787030000","1111 6TH ST, Austin, TX, 787030000",30.272312,-97.75596
1574,1200 11TH ST,787020000,15,29845.6,2010,Austin,TX,G25,N14,L46,P01,C10,J01,S01,T41,,,,A01,,,,B05,ALL,ACC,CA1,"1200 11TH ST, Austin, TX, 787020000","1200 11TH ST, Austin, TX, 787020000",30.268679,-97.72782
1575,1218 BAYLOR ST,787030000,15,116593.266667,1963,Austin,TX,G21,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"1218 BAYLOR ST, Austin, TX, 787030000","1218 BAYLOR ST, Austin, TX, 787030000",30.277557,-97.75222
1576,1300 PARKER LN,787410000,15,83720.0,1969,Austin,TX,G21,N21,L51,P04,C10,J04,S01,T42,,,,A01,,,,B05,ALL,ACC,CA9,"1300 PARKER LN, Austin, TX, 787410000","1300 PARKER LN, Austin, TX, 787410000",30.242554,-97.73028
1577,1406 WINDSOR RD,787030000,15,320250.0,1982,Austin,TX,G21,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"1406 WINDSOR RD, Austin, TX, 787030000","1406 WINDSOR RD, Austin, TX, 787030000",30.280212,-97.75371
1578,1501 HEATHERWILDE BLVD,786600000,15,3449333.33333,2017,Austin,TX,G17,N14,L46,P01,C04,J01,S13,,,E02,,,,,,B10,ALL,AC2,,"1501 HEATHERWILDE BLVD, Austin, TX, 786600000","1501 HEATHERWILDE BLVD, Austin, TX, 786600000",30.4328323182,-97.6522529215
1579,1501 HEATHERWILDE BLVD,786600000,15,3449333.33333,2017,Austin,TX,G17,N14,L46,P01,C04,J01,S13,,,E02,,,,,,B10,ALL,AC2,,"1501 HEATHERWILDE BLVD, Austin, TX, 786600000","1501 HEATHERWILDE BLVD, Austin, TX, 786600000",30.4328323182,-97.6522529215
1580,1501 HEATHERWILDE BLVD,786600000,15,3449333.33333,2017,Austin,TX,G17,N14,L46,P01,C04,J01,S13,,,E02,,,,,,B10,ALL,AC2,,"1501 HEATHERWILDE BLVD, Austin, TX, 786600000","1501 HEATHERWILDE BLVD, Austin, TX, 786600000",30.4328323182,-97.6522529215
1581,1501 HEATHERWILDE BLVD,786600000,15,3449333.33333,2017,Austin,TX,G17,N14,L46,P01,C04,J01,S13,,,E02,,,,,,B10,ALL,AC2,,"1501 HEATHERWILDE BLVD, Austin, TX, 786600000","1501 HEATHERWILDE BLVD, Austin, TX, 786600000",30.4328323182,-97.6522529215
1582,1501 HEATHERWILDE BLVD,786600000,15,3449333.33333,2017,Austin,TX,G17,N14,L46,P01,C04,J02,S13,,,E02,,,,,,B10,ALL,AC2,,"1501 HEATHERWILDE BLVD, Austin, TX, 786600000","1501 HEATHERWILDE BLVD, Austin, TX, 786600000",30.4328323182,-97.6522529215
1583,1501 HEATHERWILDE BLVD,786600000,15,3449333.33333,2017,Austin,TX,G17,N14,L46,P01,C04,J02,S13,,,E02,,,,,,B10,ALL,AC2,,"1501 HEATHERWILDE BLVD, Austin, TX, 786600000","1501 HEATHERWILDE BLVD, Austin, TX, 786600000",30.4328323182,-97.6522529215
1584,1501 HEATHERWILDE BLVD,786600000,15,3449333.33333,2017,Austin,TX,G17,N14,L46,P01,C04,J02,S13,,,E02,,,,,,B10,ALL,AC2,,"1501 HEATHERWILDE BLVD, Austin, TX, 786600000","1501 HEATHERWILDE BLVD, Austin, TX, 786600000",30.4328323182,-97.6522529215
1585,1501 HEATHERWILDE BLVD,786600000,15,3449333.33333,2017,Austin,TX,G17,N14,L46,P01,C04,J02,S13,,,E02,,,,,,B10,ALL,AC2,,"1501 HEATHERWILDE BLVD, Austin, TX, 786600000","1501 HEATHERWILDE BLVD, Austin, TX, 786600000",30.4328323182,-97.6522529215
1586,1504 COLLIER ST,787040000,15,34751.6666667,2012,Austin,TX,G21,N14,L49,P03,C10,J03,S01,T46,,,Q00,A01,Q05,,,B05,ALL,ACC,CA5,"1504 COLLIER ST, Austin, TX, 787040000","1504 COLLIER ST, Austin, TX, 787040000",30.252655,-97.76706
1587,1506 13TH ST,787030000,15,38786.6,1983,Austin,TX,G21,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"1506 13TH ST, Austin, TX, 787030000","1506 13TH ST, Austin, TX, 787030000",30.28076,-97.757675
1588,1507 39TH HALF ST,787560000,15,,,Austin,TX,G10,N14,L49,P02,C10,J05,S01,T44,,,,A01,,,,B05,ALL,ACC,CA10,"1507 39TH HALF ST, Austin, TX, 787560000","1507 39TH HALF ST, Austin, TX, 787560000",43.7103801177,-92.9529255476
1589,1515 GROVE BLVD,787410000,15,,,Austin,TX,G35,N21,L51,P04,C10,J04,S02,D22,,,,A01,,,,B05,ALL,ACC,CA3,"1515 GROVE BLVD, Austin, TX, 787410000","1515 GROVE BLVD, Austin, TX, 787410000",30.230412,-97.7062
1590,1605 39TH HALF ST,787560000,15,,,Austin,TX,G10,N14,L49,P02,C10,J05,S01,T44,,,,A01,,,,B05,ALL,ACC,CA10,"1605 39TH HALF ST, Austin, TX, 787560000","1605 39TH HALF ST, Austin, TX, 787560000",43.7103869524,-92.9524266177
1591,1714 PATTON LN,787230000,15,,,Austin,TX,G10,N14,L46,P01,C10,J01,S01,T41,,,,A01,,,,B05,ALL,ACC,CA1,"1714 PATTON LN, Austin, TX, 787230000","1714 PATTON LN, Austin, TX, 787230000",30.319016,-97.68921
1592,1908 WILLOW CREEK DR,787410000,15,,,Austin,TX,G21,N21,L51,P04,C10,J04,S01,T42,,,,A01,,,,B05,ALL,ACC,CA3,"1908 WILLOW CREEK DR, Austin, TX, 787410000","1908 WILLOW CREEK DR, Austin, TX, 787410000",30.2342,-97.728134
1593,2000 WHITIS AVE,787050000,15,159883.0,1983,Austin,TX,G25,N14,L49,P02,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"2000 WHITIS AVE, Austin, TX, 787050000","2000 WHITIS AVE, Austin, TX, 787050000",30.282661,-97.74091
1594,2106 CULLEN AVE,787570000,15,183380.0,2006,Austin,TX,G10,N14,L49,P02,C10,J05,S01,T44,,,,A01,,,,B10,ALL,ACC,CA7,"2106 CULLEN AVE, Austin, TX, 787570000","2106 CULLEN AVE, Austin, TX, 787570000",30.345625,-97.7344
1595,2424 SAN GABRIEL ST,787050000,15,52920.0,,Austin,TX,G21,N14,L49,P03,C10,J05,S01,T45,,,,A01,,,,B05,ALL,ACC,CA9,"2424 SAN GABRIEL ST, Austin, TX, 787050000","2424 SAN GABRIEL ST, Austin, TX, 787050000",30.288528,-97.747795
